PLAYER_ID,NAME,SEASON,Base,Total
575,Daniel Trejo,2022,65500.00,65500.00
576,Ethan Bartlow,2022,84000.00,91500.00
577,Kadin Chung,2022,65500.00,70631.00
578,Brendan Hines-Ike,2022,375000.00,417917.00
579,Robert Voloder,2022,400000.00,427860.00
580,Mohamed Farsi,2022,65500.00,75333.00
581,Benjamin Redzic,2022,66724.00,74346.00
582,Adilson Malanda,2022,250000.00,278083.00
583,Christopher Hegardt,2022,65500.00,73012.00
584,Matt Real,2022,105000.00,105000.00
585,Miles Robinson,2022,700000.00,737500.00
586,Adrien Pérez,2022,89513.00,89513.00
587,Wilder Cartagena,2022,240000.00,280250.00
588,Jan Sobociński,2022,325000.00,351250.00
589,Anton Walkes,2022,325000.00,353594.00
590,Kendall Burks,2022,84000.00,84000.00
591,Harrison Robledo,2022,65500.00,86391.00
592,Siad Haji,2022,120000.00,129000.00
593,Vuk Latinovich,2022,85444.00,85444.00
594,Oniel Fisher,2022,120000.00,133000.00
595,Eddie Segura,2022,200000.00,224000.00
596,Braian Ojeda,2022,550000.00,608653.00
597,Everton Luiz,2022,500000.00,570833.00
598,Nick Besler,2022,210000.00,210000.00
599,Marlon Hairston,2022,175000.00,175000.00
600,Chase Gasper,2022,375000.00,400000.00
601,Oskar Aegren,2022,65500.00,65500.00
602,Tah Brian Anunga,2022,156000.00,176000.00
603,Kelvin Leerdam,2022,300000.00,335000.00
604,Jason Pendant,2022,340000.00,400750.00
605,Machop Chol,2022,65500.00,65500.00
607,Gustavo Vallecilla,2022,312000.00,344880.00
608,Gedion Zelalem,2022,84000.00,84000.00
609,Nabilai Kibunguchy,2022,66724.00,66724.00
610,Matías Pellegrini,2022,875000.00,970833.00
611,Kipp Keller,2022,84000.00,96500.00
612,Kevin O'Toole,2022,65500.00,65500.00
614,Juan Mosquera,2022,160000.00,178167.00
615,Martín Cáceres,2022,240000.00,294400.00
616,Jhojan Valencia,2022,355000.00,400125.00
617,Dantouma Toure,2022,65500.00,80118.00
618,Jhohan Romaña,2022,440000.00,440000.00
619,Brek Shea,2022,182000.00,206100.00
620,Tony Alfaro,2022,89513.00,89513.00
621,Jairo Quinteros,2022,85000.00,85000.00
622,Washington Corozo,2022,300000.00,327500.00
623,Osvaldo Alonso,2022,84000.00,84000.00
624,Jaziel Orozco,2022,65500.00,65500.00
625,Noah Allen,2022,65500.00,67167.00
626,Caio Alexandre,2022,500000.00,562500.00
627,Ryan Spaulding,2022,65500.00,65500.00
628,Themi Antonoglou,2022,65500.00,65500.00
629,Jacori Hayes,2022,190000.00,199833.00
630,Tega Ikoba,2022,85444.00,85444.00
631,Zarek Valentin,2022,260000.00,290000.00
632,Eriq Zavaleta,2022,84000.00,84000.00
633,Aimé Mabika,2022,65500.00,73625.00
634,Joshué Quiñonez,2022,180000.00,227833.00
635,Pablo Bonilla,2022,132000.00,144667.00
636,Drew Moor,2022,150000.00,172500.00
637,Esmir Bajraktarevic,2022,65500.00,71559.00
638,Theodore Ku-Dipietro,2022,65500.00,65500.00
639,Bernard Kamungo,2022,84000.00,84000.00
640,Jalil Anibaba,2022,150000.00,150000.00
641,Kristian Fletcher,2022,84000.00,105189.00
642,Miguel Trauco,2022,100000.00,150000.00
643,Sean Zawadzki,2022,84000.00,89000.00
645,Kalil ElMedkhar,2022,66724.00,66724.00
646,Silvester van der Water,2022,324000.00,349750.00
647,A.J. DeLaGarza,2022,250000.00,250000.00
648,Handwalla Bwana,2022,140000.00,140000.00
649,William Richmond,2022,65500.00,65500.00
650,Kwaku Owusu,2022,85444.00,85444.00
651,Moses Nyeman,2022,89716.00,92502.00
652,Mikey Ambrose,2022,85444.00,85444.00
653,Samuel Adeniran,2022,65500.00,65500.00
654,George Acosta,2022,65500.00,65500.00
655,Abdoulaye Cissoko,2022,66724.00,66724.00
656,Steven Sserwadda,2022,65500.00,65500.00
657,Andre Reynolds,2022,90000.00,98000.00
658,Mohammed Adams,2022,130000.00,150000.00
659,Romain Métanire,2022,720000.00,819250.00
660,Brandan Craig,2022,85000.00,97825.00
662,Jonathan Perez,2022,150000.00,171750.00
663,Harvey Neville,2022,65500.00,65500.00
664,Thiago Fernandes,2022,310344.00,370344.00
665,Christopher Garcia,2022,90000.00,94300.00
666,George Fochive,2022,84000.00,84000.00
667,Sergio Oregel Jr,2022,65500.00,65500.00
668,Wikelman Carmona,2022,66724.00,69474.00
669,Hugo Mbongue,2022,65500.00,75078.00
670,Jared Stroud,2022,84000.00,84000.00
671,Cal Jennings,2022,84000.00,84000.00
674,Blake Bodily,2022,84000.00,84000.00
675,Diego Gutiérrez,2022,65500.00,65500.00
676,Michael Halliday,2022,89716.00,99447.00
677,Florian Jungwirth,2022,550000.00,592667.00
678,Hassan Ndam,2022,84000.00,84000.00
679,Chris Mavinga,2022,1000000.00,1037500.00
682,Joey Dezart,2022,89716.00,89716.00
683,Chris Kablan,2022,108000.00,126000.00
684,Koa Santos,2022,65500.00,65500.00
685,Victor Bezerra,2022,84000.00,96461.00
686,Jesús Bueno,2022,140000.00,155378.00
688,Jack Lynn,2022,65500.00,65500.00
689,Brooklyn Raines,2022,65500.00,83563.00
690,Javier Casas,2022,84000.00,85900.00
691,Nathan Byrne,2022,560000.00,607833.00
692,Rodrigues,2022,550000.00,608000.00
694,Edwin Munjoma,2022,84000.00,84000.00
695,Róbert Orri Thorkelsson,2022,150000.00,173500.00
697,Thomas Williams,2022,66724.00,73254.00
699,Adam Saldana,2022,89513.00,95447.00
700,Matai Akinmboni,2022,65500.00,75000.00
701,Doneil Henry,2022,385000.00,403000.00
702,Sebastian Anderson,2022,105000.00,106667.00
703,Zico Bailey,2022,84000.00,84000.00
705,Ben Reveno,2022,65500.00,65500.00
706,Jake Davis,2022,65500.00,65500.00
